B02,B03,B04,B08,class
4220,5190,2058,472,water
5400,6920,3683,832,water
5079,6187,7052,6639,water
5570,6999,3775,832,water
2340,4004,3775,10722,water
3074,5138,2359,727,water
2615,3388,2687,826,water
3342,4620,2346,832,water
3159,4522,1769,590,water
4116,5099,1769,400,water
2877,4974,4070,1992,water
3545,5230,3441,819,water
5203,6724,3441,708,water
3454,4876,4050,2058,water
3067,4823,2385,616,water
963,1927,760,111,water
3133,5112,2425,813,water
2739,4522,2897,773,water
4168,5492,3735,1389,water
4411,5315,2215,557,water
5367,6554,3781,963,water
4994,6141,3880,852,water
262,1265,406,511,water
6141,7248,4522,1186,water
5295,6842,3618,616,water
4338,5525,2268,524,water
2949,4234,1809,675,water
4102,5728,3991,1081,water
4719,5859,3473,741,water
2792,4555,3480,4175,water
3945,5335,3421,1252,water
6422,6704,7274,7733,water
4050,4981,1651,367,water
5020,6455,3775,931,water
2752,4417,2425,773,water
4823,6468,4928,1481,water
6226,7681,4102,675,water
3565,5099,3303,885,water
5557,7104,3808,714,water
4129,5492,2674,419,water
5374,6704,3683,734,water
3985,5492,2523,400,water
3028,4352,1737,688,water
3578,4954,2366,754,water
5439,6934,3670,832,water
3631,5007,2549,865,water
3441,5099,3349,813,water
3060,5059,2385,780,water
6291,6855,7917,8742,water
4601,5951,4371,1534,water
5505,6934,3709,688,water
4836,5951,5990,2359,water
5164,6409,3775,878,water
3414,4928,3205,865,water
4640,5990,2582,518,water
4404,5669,2399,465,water
4954,6363,3467,767,water
3919,5793,4568,3185,water
3159,5086,2287,655,water
583,1625,891,845,water
1920,3473,2700,2497,water
3041,4384,1737,688,water
4994,6095,3971,931,water
1966,3244,1737,498,water
3211,5086,2425,813,water
4889,6016,3853,996,water
3113,5040,2444,741,water
5892,7183,3808,885,water
2621,4476,2418,839,water
3919,5092,2975,1062,water
3919,4679,4391,2097,water
3604,5217,3368,878,water
3178,5184,2399,780,water
682,1593,721,197,water
3998,5570,3886,1160,water
603,1710,839,275,water
5059,6154,4070,1029,water
492,1612,773,603,water
3513,4673,5046,2687,water
2576,3880,2530,1068,water
6960,7392,5820,1501,water
3205,4732,2995,767,water
5243,6776,3618,845,water
4509,5728,4469,1514,water
3355,4469,2510,904,water
1665,3257,2123,1724,water
4096,5715,4011,1081,water
3958,5610,3912,976,water
4194,5820,2739,734,water
4784,5878,5348,1979,water
5210,6711,3362,734,water
5715,6606,3834,904,water
5538,6973,4181,904,water
3251,3886,3513,2517,water
3434,4627,5125,4273,water
3133,5046,2340,708,water
3080,4411,1691,590,water
1370,2844,1625,911,water
3460,5151,3296,826,water
6252,6907,7497,8153,water
3624,5059,2399,682,water
2805,3434,2438,800,water
6167,7602,4771,1003,water
4096,5367,1914,439,water
3054,4247,1625,505,water
4148,5780,4011,1370,water
3021,4358,1756,616,water
3087,5118,2471,878,water
5826,7379,4266,727,water
3283,4679,1979,682,water
4719,6475,4994,1343,water
3119,4181,1769,590,water
3526,4981,3080,865,water
452,1468,550,131,water
3893,5230,1796,380,water
5217,6495,3945,852,water
5040,6318,3565,760,water
4496,4417,4175,2667,water
4155,5728,2936,754,water
2576,4443,2510,813,water
3513,4843,2490,963,water
6442,7799,4902,859,water
3119,4981,2307,655,water
4981,6055,3840,963,water
3034,4325,1802,596,water
492,1298,544,203,water
3139,4352,2025,852,water
2988,4024,3041,911,water
3382,4594,2228,655,water
3539,5086,3172,773,water
3133,5027,2418,747,water
3257,4404,3015,721,water
2674,4456,3336,1068,water
3414,5020,3559,950,water
5059,6350,3421,642,water
5466,7038,3690,642,water
3342,4673,2471,826,water
4089,5151,1828,393,water
3146,4810,3696,1324,water
4299,5007,3775,1468,water
5859,7261,3762,675,water
3414,5256,3939,1416,water
3486,4699,3460,1114,water
4712,5446,2523,682,water
3447,4771,3113,819,water
4627,5885,5269,1907,water
4922,6187,3821,944,water
4797,6534,5492,1258,water
1442,2857,1547,976,water
4791,6167,3735,682,water
1127,2726,1579,1186,water
5151,6377,3473,747,water
3047,5046,2392,682,water
308,1245,537,924,water
2831,3277,3054,1547,water
6010,7733,4129,708,water
5518,6468,3794,872,water
5007,6232,3539,852,water
5420,6711,3722,662,water
3683,4574,3604,1134,water
3486,4954,3093,813,water
5590,6934,3762,800,water
3690,5269,3657,1068,water
426,1573,832,845,water
3703,3952,3578,1815,water
2169,3827,1992,583,water
3165,4325,1691,636,water
3159,4266,1835,734,water
5335,6508,3303,898,water
3880,5544,4850,1783,water
4011,5118,1783,393,water
5079,6567,6639,2543,water
4745,6206,3329,655,water
3441,5040,3296,865,water
3657,5256,3604,1180,water
5754,7405,4129,727,water
4135,5243,1874,380,water
3355,4574,2143,767,water
3211,4404,1887,668,water
3722,5243,4273,1586,water
3677,4928,1586,354,water
3486,5171,3552,924,water
5112,6023,3460,806,water
3827,5400,3683,1016,water
3722,5348,3644,931,water
3788,4614,3368,1075,water
4810,5610,3539,806,water
2713,4430,2307,721,water
3624,5302,3460,878,water
3074,4293,1730,616,water
3119,5092,2399,786,water
433,1357,616,800,water
3034,5033,2340,695,water
2956,4338,1730,616,water
3113,4332,1776,629,water
4981,6272,3683,944,water
5112,5610,5125,2602,water
7432,8808,5951,1193,water
3100,4909,2346,708,water
328,1363,505,806,water
3296,5112,2372,662,water
3808,5099,3237,1127,water
4089,5308,3395,1343,water
4895,6187,5662,2156,water
2897,4050,2156,655,water
3382,4745,3362,826,water
4168,5210,1881,374,water
4207,5203,5007,1737,water
5007,6226,4017,990,water
3906,5210,5525,1933,water
5151,6147,4207,1520,water
3192,4424,1881,623,water
4771,5977,3631,976,water
4502,6455,4974,2169,water
3382,4660,2700,813,water
5787,6678,3631,983,water
3486,5020,2949,754,water
3722,5040,1809,406,water
3657,5125,3231,963,water
5236,6776,6527,2294,water
4260,5820,2752,557,water
3958,5551,3893,1167,water
3434,5027,4168,2071,water
4692,5584,4089,1121,water
5308,6108,4640,1697,water
3486,5046,3244,950,water
4810,5846,3919,1009,water
642,1717,878,446,water
2949,4312,1665,603,water
3513,4981,3211,931,water
3677,5099,3932,1035,water
3021,5059,2418,721,water
3526,4994,2451,813,water
1593,3002,1756,845,water
3618,5295,3559,872,water
3604,4889,3886,1606,water
2975,4352,1776,636,water
3093,4391,1756,616,water
5610,7183,3519,603,water
3106,5138,2425,754,water
2556,4102,2956,1278,water
5905,7117,3827,780,water
976,2097,1055,688,water
4627,5859,4679,1599,water
4548,5453,6121,5643,water
4601,5767,7130,6750,water
5918,6881,3749,747,water
5256,6508,3840,1003,water
5315,6671,3585,806,water
138,1199,544,747,water
3565,5046,3296,931,water
4915,5911,3650,990,water
3362,4850,2844,747,water
3735,4443,4817,3932,water
3067,5053,2438,655,water
3041,4299,1678,590,water
2766,4561,3119,1016,water
157,1226,400,478,water
4037,5079,1671,360,water
3657,4895,5190,2051,water
151,1193,544,465,water
4332,5820,4587,1560,water
3591,5138,3133,924,water
5308,6580,3775,911,water
596,1776,701,360,water
4627,6370,3113,537,water
3670,5177,4279,1088,water
2471,2870,2431,1167,water
859,2268,1042,1311,water
3985,5184,1881,360,water
3978,5453,6645,5708,water
1638,3434,2641,6167,water
4699,5669,6422,4116,water
3742,5413,3703,904,water
3277,4496,2123,793,water
3618,4948,2477,747,water
354,1324,557,806,water
5190,6514,3821,773,water
1475,2831,1815,1914,water
3139,5007,2346,668,water
3572,5138,3421,878,water
2621,4404,2536,819,water
2294,4299,3395,1547,water
4443,5911,4365,2110,water
3192,4646,3382,1527,water
3277,4614,4922,3093,water
3565,4941,3028,734,water
5040,6291,3644,859,water
3368,5072,3251,813,water
3316,3513,3604,3441,water
3762,5125,3677,1343,water
2156,3644,2674,2418,water
3080,5236,2451,832,water
4915,5990,3441,891,water
3932,5662,3775,1016,water
6855,7707,8271,8402,water
3631,5295,3657,950,water
3355,5033,4030,1429,water
3735,5335,3572,963,water
2870,4148,1743,577,water
380,1586,878,2051,water
5453,7117,3565,583,water
3159,5125,2346,655,water
3434,4273,3650,1265,water
3853,4646,5256,4260,water
5518,7170,3644,721,water
5918,6816,4089,885,water
3146,4443,2326,800,water
472,1475,734,393,water
413,1416,603,478,water
3598,4378,4548,2851,water
3486,4666,3591,937,water
3965,5007,1743,347,water
3041,4279,2929,583,water
5308,6789,3952,727,water
3021,4843,2333,636,water
5243,6580,3591,1003,water
6318,7707,4954,1068,water
6069,6750,7812,8887,water
4660,5767,4935,1796,water
1350,2818,1887,2215,water
3565,5099,3198,904,water
4083,5269,3486,1311,water
3034,4181,1665,609,water
5007,6010,3683,963,water
5767,7261,4050,786,water
3867,5099,3349,1108,water
3133,4483,1763,642,water
4679,5918,4850,2425,water
6180,7537,4260,786,water
5518,6789,3762,917,water
98,1258,518,1271,water
3467,5072,3257,931,water
3998,5407,1828,308,water
3336,3847,3500,1422,water
446,1979,1049,1573,water
5492,6685,3814,917,water
4496,6108,2897,747,water
4810,5833,2595,426,water
3015,4011,2477,741,water
4974,5741,3840,878,water
5911,7287,4050,668,water
4437,6062,4850,1966,water
4129,5702,3893,1016,water
3906,5911,3919,990,water
4928,6344,3762,701,water
3926,5099,1665,400,water
5885,6737,4293,931,water
5125,6606,3624,596,water
5046,6272,3572,865,water
3677,5066,2956,800,water
295,1206,524,347,water
2700,4378,3578,1153,water
3237,4155,3513,1448,water
3021,4220,1704,603,water
3552,5053,3211,806,water
4476,5715,4673,1697,water
3847,5361,3775,1035,water
3604,5046,2962,741,water
3224,4574,1901,754,water
3677,4719,4142,2018,water
3840,5112,1717,387,water
3500,5203,3473,878,water
5531,6619,3303,780,water
2988,5092,2444,649,water
3113,4430,2058,609,water
4076,4915,5531,4535,water
4293,5911,4168,1291,water
125,1219,721,3080,water
6272,6999,7917,7930,water
4299,5308,1979,492,water
223,1147,393,727,water
5243,6606,3513,754,water
3355,4627,2713,734,water
590,1638,767,387,water
3159,4299,1704,629,water
4411,5144,3565,944,water
2969,4207,1553,596,water
2995,4784,2379,721,water
3126,4273,1724,590,water
203,1153,465,727,water
4719,6055,4732,1842,water
3106,5027,2320,682,water
3919,5846,3237,426,water
3493,5020,3178,859,water
5492,6868,3880,806,water
2307,2661,2300,1226,water
3473,5099,3224,852,water
3342,4548,2556,872,water
4876,6226,3447,721,water
3539,4915,3080,747,water
3565,5112,3788,1212,water
6023,6763,7681,8139,water
5479,6894,4207,1291,water
5007,6612,5321,1848,water
3119,5046,2313,629,water
2884,4299,1710,609,water
550,1540,550,216,water
4220,5118,3382,813,water
374,1540,701,885,water
3414,4299,2477,806,water
4017,5662,3762,1003,water
3880,4928,1586,341,water
4555,5479,4116,983,water
4712,5662,4338,1127,water
4011,5151,1861,400,water
5400,6658,3742,904,water
301,1284,498,623,water
3165,4863,2405,800,water
4751,5852,3565,878,water
4784,6403,6042,1717,water
413,1933,983,1671,water
2923,4050,1612,583,water
3506,5321,3552,872,water
3912,4922,5308,3034,water
4843,6121,5728,2340,water
4247,5217,1940,433,water
3329,4601,1933,741,water
5223,5990,3283,806,water
2582,3257,2628,1121,water
2674,4437,3067,1042,water
3447,4981,3821,931,water
3454,5046,3126,852,water
4083,4954,5806,5059,water
4142,5780,4155,1127,water
4417,5544,2294,472,water
5453,7025,3788,714,water
190,1206,577,1003,water
400,1691,950,2104,water
3067,4712,2536,590,water
3283,4994,3211,813,water
5164,6501,6639,2602,water
3159,4299,2517,800,water
5990,7025,3840,1180,water
242,1232,465,413,water
3395,4974,3231,865,water
524,1534,688,682,water
6298,7484,8926,9254,water
5662,7117,3867,767,water
2759,3401,2746,944,water
3565,4810,2425,688,water
3971,5597,3919,911,water
5439,6816,3729,865,water
4338,5125,3749,1016,water
5597,7301,3801,682,water
3735,5518,3788,904,water
3840,5479,3762,1140,water
3041,4129,3218,1029,water
3578,5138,2943,800,water
3958,5570,3965,937,water
3041,5020,2346,642,water
2831,4312,2654,682,water
2956,4076,1737,616,water
3021,4430,1809,655,water
4299,5846,4070,1343,water
2687,4417,2490,852,water
236,1265,564,570,water
3971,5053,1724,328,water
426,1986,904,2228,water
3893,5492,3788,1042,water
5190,6619,3559,839,water
3513,5302,3447,1042,water
3421,4994,3218,813,water
5072,6036,3054,603,water
262,1553,826,2641,water
4732,6278,3749,747,water
5944,7052,3618,1009,water
642,1540,636,524,water
4089,5767,4220,990,water
5662,7170,4561,1009,water
2661,4561,3113,924,water
4247,5505,4188,1527,water
3015,4352,3231,1075,water
3106,4299,1710,590,water
3152,4968,2431,754,water
2785,4352,2326,747,water
4981,6409,3945,911,water
5466,6763,3709,839,water
3526,5112,3447,950,water
3932,5321,1946,426,water
5321,6560,3644,780,water
5020,6383,3578,662,water
3644,5223,3093,813,water
2359,3015,2313,878,water
5295,6560,3670,826,water
4830,6042,3421,872,water
5951,7025,3906,780,water
3054,4915,2543,747,water
4561,5649,3821,963,water
5544,6724,3657,780,water
4102,5217,3159,872,water
3021,4266,1743,682,water
4941,6121,5610,2156,water
5276,6737,3591,714,water
4836,6632,3211,721,water
4037,5151,1901,452,water
3683,5144,3473,1343,water
5361,6691,3572,911,water
4076,5138,1737,419,water
3578,5321,3421,872,water
3087,5040,2274,662,water
5289,6527,3585,741,water
1245,2464,1527,1160,water
4207,4941,4024,1468,water
4155,5007,5780,5852,water
3178,5092,2379,806,water
4791,6344,3382,675,water
3919,5584,3709,1009,water
6383,7904,4614,786,water
4627,5859,5000,1737,water
3604,4850,2307,701,water
3585,5217,3303,983,water
5538,6907,4247,865,water
3473,4548,5203,3231,water
3192,4293,2576,970,water
5040,6187,3722,957,water
4404,5649,4076,1357,water
3867,5315,4207,1619,water
5898,6488,7366,7956,water
4102,5702,3978,1062,water
3853,5033,1737,367,water
249,1298,564,872,water
2864,4509,2543,616,water
4542,5643,4607,1632,water
2464,4574,3735,1881,water
3074,4981,2333,780,water
3591,4987,2962,747,water
2936,4306,1704,577,water
3198,4371,1848,616,water
288,1232,492,577,water
3500,5033,3185,911,water
3801,5171,1665,334,water
3788,5151,3886,1593,water
3093,5059,2372,688,water
3624,5138,3486,917,water
4928,6580,3257,727,water
393,1507,550,885,water
2752,3919,2720,780,water
3041,4325,1737,616,water
3565,5158,3427,885,water
2713,3467,2628,911,water
3552,4640,4548,1665,water
5728,7052,4017,721,water
4011,4542,3539,1075,water
3552,5151,3303,832,water
3486,5151,3395,878,water
5328,6527,3473,859,water
4417,5911,4286,1212,water
3539,4981,2857,741,water
190,1396,701,3434,water
3368,4646,2209,845,water
210,1330,570,1448,water
2910,4515,2700,931,water
3598,5190,3218,839,water
3500,4784,2320,793,water
3906,5374,2536,393,water
4391,5610,4234,1612,water
4555,5833,4089,1134,water
4011,5354,3362,1239,water
4070,5236,1848,360,water
2975,4496,2713,655,water
3985,5511,3853,1114,water
4063,5217,3002,590,water
3172,5203,2399,741,water
3906,5131,1717,295,water
4561,6121,2910,786,water
3631,5295,3467,839,water
3408,4496,3237,976,water
4148,5348,2038,426,water
2903,4601,3008,786,water
6344,6960,4640,944,water
3178,4627,3985,1101,water
4181,5321,2018,465,water
426,1402,570,826,water
1776,3211,1684,898,water
262,1212,446,406,water
3467,4928,3735,1389,water
4515,6062,4378,1547,water
3133,4496,1828,682,water
4587,6298,5072,2169,water
177,1284,662,3598,water
4155,5544,4561,2143,water
5662,7078,3735,668,water
4024,5256,1887,406,water
3251,4587,4915,3965,water
5544,6803,3735,760,water
3821,5203,3539,1357,water
2916,4116,1632,590,water
5511,6737,3244,786,water
3788,5138,3644,1422,water
3218,3742,3447,1468,water
4627,5826,4863,1756,water
3971,5413,2025,426,water
3788,4614,4358,2254,water
3336,4928,2897,754,water
3591,5086,3211,904,water
5262,6514,4673,1029,water
4299,5387,3434,714,water
2602,3316,2726,996,water
3545,5099,3368,839,water
2982,4194,1710,596,water
4732,5964,4876,1645,water
6750,8205,4836,800,water
4168,4620,3565,1265,water
3985,5466,5118,1992,water
3093,4273,1704,609,water
4384,5518,2307,478,water
3565,5190,3460,865,water
5492,7143,3755,682,water
3486,5243,4089,1475,water
5243,6462,3840,1003,water
3473,5079,3074,793,water
4102,4574,3552,1448,water
3853,5597,3788,1035,water
3316,5151,2562,780,water
4096,5780,4306,1068,water
3834,5295,4266,1363,water
5282,6540,3513,793,water
3021,4338,1684,636,water
2988,5203,2418,813,water
4011,5315,3310,1252,water
4391,5190,3971,1094,water
2399,2792,2484,1068,water
950,1992,1035,872,water
4528,5112,3618,1016,water
2949,4227,1789,590,water
3604,5308,3539,924,water
4948,6003,3650,911,water
3080,4391,3395,1127,water
5171,6350,3526,911,water
845,1887,800,190,water
4220,6344,3650,688,water
2471,3788,2464,1370,water
3002,3591,3067,1324,water
5590,6829,3762,819,water
1219,2294,1540,1651,water
236,1645,865,3002,water
3703,4089,3598,1796,water
2870,4116,3172,1049,water
6357,7838,4338,813,water
3867,5243,3559,1265,water
3591,4909,2687,859,water
1855,3480,2005,1337,water
7012,7982,5911,1540,water
2726,4535,3074,970,water
6934,7471,6134,1940,water
3742,5144,1678,360,water
3080,4417,1861,727,water
2379,3631,2333,1075,water
5531,7025,3873,747,water
6789,7615,8021,8021,water
5374,6855,3742,668,water
5374,6986,4640,1009,water
3159,4509,4089,1350,water
5426,6521,3906,957,water
3237,5059,2372,695,water
3467,4653,2772,747,water
4214,4660,3821,1547,water
2949,5092,2320,642,water
5046,6612,3375,832,water
7091,7681,6567,2215,water
3860,5557,3709,990,water
616,1527,655,275,water
3532,5125,3303,865,water
3185,4804,2490,819,water
4286,5557,4155,1632,water
3047,4640,3742,1573,water
4620,5826,4823,1756,water
5144,6462,3559,859,water
3277,4548,2477,675,water
3473,4823,2752,813,water
5099,6449,3500,714,water
5531,6737,3801,944,water
4044,5728,4758,1180,water
7917,8585,9070,9437,water
3349,5086,3165,852,water
3683,5308,3683,878,water
5131,6357,3853,911,water
3650,5092,3080,813,water
5053,6187,3670,904,water
3427,4850,3008,767,water
3126,5099,2392,721,water
5597,6540,4234,1134,water
5321,6436,3768,872,water
3860,4378,3395,1075,water
3460,4941,2471,806,water
4836,5492,4968,2248,water
3893,5479,3677,1127,water
5190,6540,3735,767,water
3486,4895,2556,754,water
3486,4941,2641,760,water
5466,6855,3886,911,water
5223,6711,3513,852,water
4148,5859,4338,1828,water
3080,5046,2366,714,water
3067,5079,2313,675,water
5125,6422,3355,688,water
4889,6187,5531,1992,water
5079,6639,5400,1422,water
6344,6868,7681,8493,water
4902,6042,3801,1009,water
3539,5033,2484,786,water
4627,5931,4797,1717,water
3002,4293,1809,570,water
5321,6829,3539,800,water
3178,4496,1835,662,water
4089,5374,2150,459,water
2975,4181,1776,623,water
5518,7130,3585,583,water
3047,4751,2385,668,water
452,1461,557,269,water
5348,6580,3618,885,water
3146,4640,2602,839,water
3093,5046,2399,708,water
3074,4129,2045,616,water
2864,4522,3224,832,water
6737,7366,5426,1357,water
3565,5230,3486,872,water
3080,4391,1822,583,water
4116,4745,3775,1278,water
3021,4456,2582,793,water
5308,6737,6331,2071,water
5400,6816,3631,780,water
2018,3408,1861,550,water
3015,4365,1789,570,water
3500,4895,2340,636,water
3113,4220,1645,616,water
