B02,B03,B04,B08,class
4509,5446,7130,10577,forest
3539,4941,5341,13828,forest
3467,5079,5433,15709,forest
2549,3237,4286,6173,forest
4836,6023,6855,15761,forest
1940,3185,2628,14064,forest
2405,2838,3683,5269,forest
2241,2648,3310,5236,forest
3264,3965,5112,7582,forest
1986,2667,3637,5544,forest
3729,5511,5983,15991,forest
2503,3021,3899,5721,forest
2333,2648,3342,5099,forest
3093,4037,4738,10715,forest
2366,2641,3467,5066,forest
1992,2628,3532,5033,forest
2248,2635,3539,5243,forest
2523,3270,4279,5970,forest
3323,4974,5099,15932,forest
2209,2641,3355,5007,forest
4155,5099,6285,11141,forest
3939,5538,5970,13998,forest
1874,3349,2385,13277,forest
2254,2458,3224,4935,forest
3585,4705,5872,10105,forest
3755,5426,5826,15591,forest
3375,4220,4961,10898,forest
2215,2707,3355,5118,forest
2897,3808,4286,11344,forest
3709,5380,5590,15479,forest
2674,3316,4417,6304,forest
3834,5570,6049,15309,forest
4161,5262,6350,11305,forest
2943,4142,4745,13599,forest
1927,2451,3074,4627,forest
2366,3749,3205,15879,forest
3257,4234,4620,10872,forest
4024,5315,6226,14641,forest
2543,3093,3873,6495,forest
4391,5485,6822,11206,forest
2313,2621,3270,4935,forest
3519,5577,5046,16377,forest
4109,5892,6370,15945,forest
4044,5466,6396,15211,forest
3205,4476,4417,12878,forest
3198,5099,4876,18776,forest
3860,5643,6010,16725,forest
5059,6101,7255,13834,forest
3414,4293,5289,8991,forest
4961,6265,8100,12799,forest
4168,5171,6842,13507,forest
2831,3427,3886,7537,forest
3382,5151,5833,14110,forest
1861,2123,2831,4397,forest
2484,3952,3788,12098,forest
3231,5013,4863,18127,forest
2012,2569,3414,5236,forest
2150,2602,3119,5223,forest
3912,5662,5996,16646,forest
2169,2399,3152,4719,forest
2831,3362,4601,6593,forest
2104,2589,3041,5518,forest
3847,4895,5957,11167,forest
3126,4738,4771,16462,forest
4214,5643,6337,14064,forest
2294,2648,3342,5276,forest
2071,2517,3388,5066,forest
2654,3447,3827,10256,forest
2071,2497,3336,5072,forest
2110,2615,3349,5105,forest
3368,5105,5092,17839,forest
1920,2543,3198,4876,forest
2687,3427,4299,9070,forest
4253,5433,6862,11482,forest
5413,6789,8769,15827,forest
3604,5249,5734,14595,forest
2202,2641,3296,5361,forest
3257,4954,4869,19012,forest
3067,4089,4673,11541,forest
3637,5518,5774,19857,forest
2195,3139,3506,9529,forest
3971,5806,6658,15125,forest
2209,2635,3427,5479,forest
2202,2615,3362,5249,forest
4266,5813,6173,14785,forest
4279,5118,6888,10649,forest
3985,5839,6167,14876,forest
4738,5996,7838,11849,forest
3703,5426,5924,15466,forest
2320,2752,3690,5315,forest
2163,2438,3106,4764,forest
4227,5584,6495,12517,forest
4666,5682,7340,14437,forest
3480,4286,5551,8402,forest
2156,2425,3113,4935,forest
2241,2759,3847,5466,forest
3729,5203,5433,14280,forest
2746,4096,3788,12930,forest
3316,4129,5262,8559,forest
4201,5210,6422,12838,forest
3762,4548,5898,8985,forest
4234,5826,7242,14306,forest
2182,2569,3139,5249,forest
3867,5335,5374,18127,forest
2818,4011,4561,11383,forest
3559,4253,5387,8133,forest
3637,4568,5813,9824,forest
4194,6023,6245,16167,forest
1959,2503,3060,5354,forest
3644,4437,5656,8814,forest
4181,5479,6803,11993,forest
1789,2077,2752,4325,forest
2261,3880,3264,14562,forest
5302,5321,5177,16069,forest
2523,3133,3965,6042,forest
3296,4463,4889,12045,forest
3296,4155,5531,8487,forest
2143,2752,3434,5865,forest
1920,2169,2825,4483,forest
1966,3670,2864,11895,forest
1357,3493,1461,22157,forest
2903,4843,4345,15827,forest
4489,5505,6934,10833,forest
3788,5197,5662,13671,forest
2969,4371,4266,13245,forest
2117,3644,3041,17341,forest
2176,2556,3080,5066,forest
4096,5944,6547,16279,forest
6318,7222,8120,16082,forest
1566,3205,1763,14306,forest
2228,2661,3316,5190,forest
2182,3251,2831,12248,forest
2077,2615,3349,5066,forest
2340,2969,4502,6770,forest
3952,4994,6298,10400,forest
2038,2471,3165,4961,forest
3467,4463,5321,10086,forest
3093,4319,4961,12209,forest
2058,3840,3408,14038,forest
2333,2621,3329,5282,forest
3159,3552,4057,9719,forest
4804,6134,8054,12425,forest
2510,3277,3677,9824,forest
3893,5498,6259,15086,forest
2785,3932,3808,12825,forest
1822,3427,2071,16685,forest
4895,6540,8153,14732,forest
3303,5027,4902,17249,forest
3395,4666,5190,17472,forest
3893,5282,5787,14424,forest
4627,5262,6730,14523,forest
3316,3945,5053,8710,forest
4050,5708,6049,15597,forest
4646,6357,7346,15125,forest
4011,5466,6495,14621,forest
3178,4915,4719,18848,forest
4044,5728,6023,16521,forest
3054,4732,4037,12897,forest
2202,2654,3355,5439,forest
3539,5171,5590,14064,forest
2104,3545,3028,13232,forest
2215,2766,3729,5269,forest
3408,5013,5505,14391,forest
2261,2523,3192,5223,forest
1606,3408,2274,14673,forest
3218,4358,4948,12904,forest
2130,2464,3257,5151,forest
2988,4057,4181,12674,forest
4319,6128,6547,16921,forest
2320,3729,3427,12393,forest
3087,4850,4771,18238,forest
3998,5662,5767,16344,forest
2333,2766,3611,5354,forest
3486,4207,4587,12550,forest
2032,2444,3316,4922,forest
2562,3080,4391,6488,forest
1697,3441,1828,16541,forest
2602,3382,4614,7104,forest
2189,2490,3172,4961,forest
2202,3185,2680,15230,forest
2274,2556,3467,5243,forest
5413,6619,9031,12550,forest
3663,5321,5636,17151,forest
3768,5466,5715,17052,forest
3493,5040,5007,15794,forest
2025,2294,3008,4456,forest
2130,2772,3716,5721,forest
1684,3034,2300,11193,forest
3873,5557,6023,17917,forest
2307,2549,3283,5276,forest
3486,4299,4804,15119,forest
1638,2477,2451,9417,forest
2307,2943,3074,6652,forest
2307,2707,3388,4981,forest
2497,3768,3814,13893,forest
3506,4856,5177,13461,forest
2084,2720,3467,5125,forest
2313,3808,3192,17668,forest
3958,5262,6095,12117,forest
2117,2713,3290,5315,forest
2353,3539,3552,12248,forest
4011,5551,6075,13920,forest
3912,4666,5780,9070,forest
2300,3205,3205,11442,forest
2051,2517,3047,5551,forest
2458,2831,3670,5433,forest
4981,6383,7890,14667,forest
2209,2995,3270,9457,forest
1927,2156,2831,4437,forest
2261,3028,4102,5695,forest
2254,2595,3506,5269,forest
2772,3329,4384,6986,forest
2333,2851,3539,5767,forest
2104,2497,3303,5256,forest
2707,3598,3427,12642,forest
3054,4797,3906,18048,forest
2143,2589,3211,5066,forest
3768,5066,4456,15283,forest
2169,2648,3408,5354,forest
3755,4627,6082,9607,forest
3395,4017,5053,8126,forest
2176,2589,3231,4968,forest
2097,2543,3290,4902,forest
3565,5079,5623,16082,forest
3447,4928,5262,16561,forest
2143,2759,3598,5538,forest
4109,5682,5898,16593,forest
3755,5105,5289,15663,forest
2372,3716,3585,12819,forest
2110,4050,2929,20689,forest
4247,5911,6730,14811,forest
3690,5230,5643,14981,forest
3323,4863,4574,16449,forest
2320,2982,4076,6200,forest
1979,2648,3251,5190,forest
3808,5223,5741,13599,forest
3794,5734,5951,18147,forest
3355,5125,4679,17183,forest
4535,6173,7137,15624,forest
2163,2707,3427,5105,forest
4607,5813,6881,15080,forest
2975,3952,4646,11410,forest
2195,2608,3349,5158,forest
3467,4181,5348,8192,forest
3624,4247,5492,8513,forest
2189,3015,3264,10191,forest
2281,2661,3408,5302,forest
2156,2300,3218,4699,forest
2064,2359,3008,4738,forest
3801,5446,5695,15584,forest
2117,2471,3113,4653,forest
2641,3100,3912,5885,forest
3847,5426,6370,15047,forest
1973,2372,3008,4679,forest
3762,5177,5557,14319,forest
2228,2576,3244,4882,forest
3709,4430,5852,8749,forest
3185,5223,4876,21037,forest
4220,5492,6508,13946,forest
2058,2595,3244,5570,forest
2379,3749,2936,16213,forest
5053,5983,7720,11947,forest
3362,4607,5079,12170,forest
4338,5289,7091,13448,forest
2431,3067,3808,5767,forest
2910,4129,4411,14437,forest
3126,4469,4371,13173,forest
1959,2536,3159,5033,forest
2471,3139,3952,6770,forest
2405,2884,3657,5518,forest
2300,2739,3650,5446,forest
1901,2189,2929,4509,forest
2792,4083,4365,14221,forest
2294,3604,3146,14221,forest
3080,3611,4660,7019,forest
3447,4306,5007,10984,forest
3047,3762,4915,7150,forest
2156,2707,3211,5551,forest
3663,5551,5623,18553,forest
2077,2621,3185,5158,forest
2582,3781,3454,14070,forest
3716,5269,5957,16816,forest
3198,5177,5013,18658,forest
2851,4129,4155,12530,forest
2241,2733,3388,5053,forest
2215,2759,3257,5905,forest
2523,2988,3722,5669,forest
3650,4725,5813,10446,forest
3762,5387,5439,19169,forest
2077,3251,3080,11960,forest
3847,5597,5806,15892,forest
3591,5046,5944,15165,forest
3198,4240,5033,13120,forest
2189,3958,3165,17485,forest
3133,4116,4411,11646,forest
3998,5570,6645,13631,forest
2346,2772,3526,5138,forest
2851,3218,4509,6783,forest
3041,4050,4699,12058,forest
2326,2923,3690,5354,forest
5282,6593,8657,14654,forest
2884,4542,4417,19778,forest
2222,2654,3421,5230,forest
4253,5426,6514,12026,forest
5754,7006,9122,15211,forest
2687,3185,4220,5918,forest
3467,4319,5544,8926,forest
3958,5643,6180,17059,forest
2169,3788,3172,17341,forest
1671,2792,2202,11554,forest
4384,5741,7071,14634,forest
3152,4345,4607,14601,forest
2123,2412,3133,4666,forest
2379,3677,3618,11954,forest
3755,5380,5643,15630,forest
2248,2425,3198,4751,forest
3486,5125,5715,14811,forest
3814,5538,6128,14195,forest
2851,3670,5276,8277,forest
2136,2635,3663,5158,forest
3106,3611,4882,7425,forest
2268,2752,3362,5249,forest
2595,4063,3847,13415,forest
3657,4469,5577,8710,forest
2805,4266,4522,13094,forest
2097,2654,3473,5367,forest
1868,2281,3434,4850,forest
4188,6147,6730,19162,forest
1783,3368,1973,14300,forest
3755,4443,5570,9031,forest
3670,4915,5957,11331,forest
5105,6514,8153,15066,forest
3454,5485,5282,19615,forest
3473,4863,5118,14103,forest
4089,5086,6730,10682,forest
3211,4214,4902,11377,forest
3873,5551,6062,17642,forest
4574,5498,7294,11449,forest
4142,5321,6095,13690,forest
4325,5328,5249,14562,forest
3578,5354,5531,16430,forest
2503,3211,4122,5970,forest
3827,5466,6029,15014,forest
2359,2726,3506,5203,forest
2333,2792,3434,5413,forest
2209,2576,3244,5184,forest
3683,5472,5669,17295,forest
2549,3716,3775,11875,forest
4830,5459,6809,10866,forest
4705,5197,6069,10486,forest
3303,4135,5072,9568,forest
3047,3821,4515,8513,forest
4266,5643,6711,14319,forest
2182,2648,3244,5027,forest
2136,2746,3139,5872,forest
2458,3087,3840,5688,forest
2379,4253,3074,20814,forest
2182,3886,3002,14817,forest
3205,4109,4981,10282,forest
4030,5610,5721,16338,forest
2458,2923,3762,5564,forest
1992,2589,3198,5282,forest
4882,6003,7596,12792,forest
2084,3277,2910,13376,forest
2130,2641,3473,6285,forest
2818,3939,3657,14713,forest
1999,2366,3231,5027,forest
2130,2464,3237,4791,forest
4515,6344,7025,17006,forest
3473,4358,5564,8506,forest
3034,5013,4797,17052,forest
1763,3395,2254,17858,forest
3362,4574,5190,12255,forest
3519,3985,5210,8061,forest
2117,3368,2707,13821,forest
2831,3454,4607,6829,forest
4076,5833,6462,16312,forest
3762,4778,5466,16154,forest
2956,3749,4745,6973,forest
2071,2412,3126,4863,forest
3467,5361,4850,19051,forest
2110,2595,3336,5951,forest
2071,2195,2877,4306,forest
2759,4011,3867,12170,forest
3742,5590,5813,19202,forest
3919,5053,6593,10230,forest
2700,3873,4083,11901,forest
2995,3591,4686,6986,forest
3486,4253,5420,8474,forest
3473,5059,5230,14431,forest
2261,3572,3677,11718,forest
6114,6462,7163,14621,forest
1953,2569,3231,5210,forest
2064,2667,3329,5315,forest
3886,5584,6337,15774,forest
2307,2936,3644,5551,forest
3119,4234,4751,12674,forest
2530,4175,3552,18972,forest
4260,6200,6803,17694,forest
2523,3336,4247,8513,forest
4345,5964,6619,15427,forest
2176,2490,3414,4882,forest
4201,5800,6278,16390,forest
2195,2713,3532,5249,forest
3703,5289,5315,15558,forest
3578,5407,5394,18592,forest
1776,3460,2359,13218,forest
3545,5243,6357,13310,forest
3264,4856,4653,14254,forest
2549,3041,3847,6029,forest
2104,2792,3578,5190,forest
2595,3283,3998,6730,forest
2608,3270,4076,8100,forest
4122,5846,6232,16993,forest
2523,2988,3853,5623,forest
3414,5315,5289,16987,forest
3447,4227,5262,8467,forest
2182,2628,3192,4889,forest
1422,2779,1776,13920,forest
2235,2903,3939,5885,forest
3172,4247,4751,12242,forest
2189,2962,3663,8074,forest
2012,3663,2661,13638,forest
1953,2392,3106,4856,forest
2425,2831,3598,5367,forest
3460,5131,5394,15263,forest
3185,3899,4981,7602,forest
3545,6055,5538,18029,forest
4004,5800,6809,14896,forest
2313,2792,3637,5702,forest
2117,2458,3211,4889,forest
3539,4273,5413,8579,forest
3506,4954,5394,14437,forest
4922,6475,7405,15866,forest
1894,3447,2320,13199,forest
2169,2543,3244,5118,forest
3729,4424,5459,9391,forest
3447,4614,5230,12065,forest
4430,5734,6416,13553,forest
4234,5315,6757,11383,forest
3218,5000,4797,19208,forest
3382,4234,5282,7871,forest
4279,6206,7917,15001,forest
2182,2956,3218,5806,forest
4161,5433,6717,15047,forest
3133,4607,4148,17459,forest
4371,6121,6966,17360,forest
2228,2615,3244,5249,forest
2064,2451,3041,4778,forest
2569,4391,3486,19202,forest
3493,4745,5538,12393,forest
2110,2615,3113,6134,forest
3899,5079,5557,13671,forest
3513,4961,5302,15119,forest
4954,6403,8939,14247,forest
4122,5230,6547,10984,forest
2333,2792,3408,5518,forest
4568,5826,7471,11541,forest
2091,2674,3513,5597,forest
1789,3008,2222,10433,forest
4417,5636,7117,14247,forest
4017,5728,6134,16318,forest
3559,5472,5839,18291,forest
4266,5315,6881,10663,forest
2870,3519,4810,6875,forest
1887,3231,3159,13651,forest
3395,4830,5302,14077,forest
3703,5249,5223,18251,forest
4345,5348,6986,10977,forest
3401,4574,5099,13081,forest
2136,2556,3303,4981,forest
3650,5669,5983,20467,forest
2444,3165,3958,5787,forest
2209,2635,3486,5518,forest
3349,5158,5171,15991,forest
4227,5374,6901,10774,forest
2156,2661,3460,5544,forest
3080,4817,4587,17314,forest
3126,4102,4614,10971,forest
2202,3493,3277,12969,forest
2412,2864,3912,5846,forest
2477,3257,3401,9778,forest
3244,4161,4417,11141,forest
2228,4161,3251,19352,forest
3513,5289,5610,16469,forest
2268,2405,3047,4797,forest
2195,3427,2680,10702,forest
2195,4325,2864,16095,forest
3113,5138,5099,21168,forest
3552,5335,5826,17380,forest
4365,5374,6691,11318,forest
2281,2752,3500,5138,forest
3080,4365,4509,14051,forest
2438,2739,3663,5446,forest
2084,3133,3002,13959,forest
2156,2576,3257,5066,forest
2051,2569,3185,4876,forest
2936,4076,4627,11973,forest
3585,4345,5708,8598,forest
2995,4660,4463,17478,forest
2222,3506,3060,15178,forest
3257,5354,5256,19693,forest
3087,4869,4843,20119,forest
4397,5708,7025,13061,forest
3303,5027,5702,13369,forest
3513,5210,5531,17465,forest
2759,3853,3893,11711,forest
3696,4240,5538,8264,forest
3788,5538,5426,16685,forest
3657,4882,5610,12478,forest
2556,3277,4705,7333,forest
3847,5033,5774,10767,forest
3519,4397,5387,9358,forest
2307,2680,3526,5380,forest
3100,4024,4836,11895,forest
2228,2438,3218,4974,forest
1665,2484,2648,8159,forest
3486,4299,5177,10223,forest
2025,2464,3165,4928,forest
2261,2648,3591,5380,forest
2844,3290,4240,6449,forest
2615,3395,3742,10125,forest
2077,2438,3100,4968,forest
1966,2412,3106,4646,forest
2949,4836,4535,20689,forest
3991,5033,6200,10794,forest
4129,5295,6370,11298,forest
4489,6206,7438,15099,forest
1953,2543,3185,5027,forest
4135,5656,5557,13225,forest
1796,3853,2117,20178,forest
3106,4102,4810,12072,forest
3342,5321,4555,20204,forest
3218,4915,4889,17885,forest
3998,5734,5990,16036,forest
3008,4496,4745,14398,forest
1842,1946,2667,4155,forest
3211,3939,4791,11102,forest
3545,5151,5184,18369,forest
1894,2313,3021,4542,forest
6318,7897,9758,16089,forest
2268,2923,4050,6101,forest
3100,4581,4155,14169,forest
4450,5865,7117,14274,forest
2235,2635,3604,5158,forest
2051,2294,3021,4725,forest
2064,2477,3152,5066,forest
3421,5197,5341,16089,forest
3532,5072,5269,18258,forest
3867,5413,6226,15820,forest
3971,5918,6239,17576,forest
3847,5865,5951,20014,forest
2320,2805,3690,5492,forest
3100,3965,4332,11357,forest
3467,4319,5485,8146,forest
4161,5570,6521,12773,forest
2346,2720,3355,5079,forest
2680,3401,4882,7294,forest
3873,4502,5643,8965,forest
2444,3552,3277,12655,forest
4247,5977,6252,18881,forest
3899,5105,5990,12845,forest
3677,5557,4614,19857,forest
3716,5171,5721,14883,forest
4096,5597,5957,16325,forest
4850,5990,7786,10925,forest
2018,2602,3159,5230,forest
2674,4089,3591,20067,forest
3565,5538,5433,20093,forest
1953,3133,2438,13533,forest
2294,2621,3447,5466,forest
3683,4817,5341,12897,forest
1396,2576,1724,14142,forest
2071,2464,3172,5086,forest
3906,5793,5970,17491,forest
2517,4135,4024,14267,forest
1815,3382,2143,14464,forest
3205,3808,5367,10669,forest
2471,3657,3427,11541,forest
2169,2602,3205,5072,forest
2261,2490,3270,4915,forest
3696,5472,5570,17190,forest
1730,2864,2222,9621,forest
2241,2687,3526,5177,forest
4719,5754,7019,13330,forest
2281,2654,3493,5367,forest
2222,2399,3113,5144,forest
2451,3008,4004,5557,forest
3100,4266,4247,13782,forest
2104,2615,3382,5243,forest
2910,3500,4686,6986,forest
1835,3270,2130,15152,forest
2045,2530,3028,5649,forest
3506,4594,4895,12865,forest
2268,2608,3539,5335,forest
2018,2589,3323,5466,forest
6003,7471,8231,16384,forest
3808,5531,5911,15519,forest
3827,4725,5184,12373,forest
4011,5918,6245,16751,forest
3421,5079,5243,17760,forest
3316,4882,5086,14319,forest
4522,5747,6626,14785,forest
3867,5570,5846,16299,forest
2451,2929,3781,5806,forest
2130,2752,3251,5105,forest
3880,4810,6206,10223,forest
2503,3775,3493,13133,forest
2169,2687,3316,5466,forest
3277,4968,5125,16154,forest
3932,4889,6278,10905,forest
2576,4109,3598,16685,forest
2176,2523,3388,5053,forest
2975,3965,4620,10512,forest
5262,6645,8579,14739,forest
3251,4358,4797,12144,forest
2726,3434,4666,6907,forest
3552,4240,5551,8225,forest
4214,5380,6593,11777,forest
3060,4050,4725,10912,forest
1848,3493,2313,14005,forest
3729,5262,5400,16109,forest
2169,4044,3100,20611,forest
2018,2517,3165,5059,forest
2995,3703,4771,7143,forest
2248,2621,3382,5046,forest
3591,5321,5466,15401,forest
2130,2458,3165,4817,forest
3060,3801,5072,7301,forest
3349,4679,5190,14562,forest
2372,2877,3526,5387,forest
3637,5354,5505,18835,forest
3853,4489,5623,8801,forest
3060,4181,4574,10984,forest
3165,5053,4686,19864,forest
3244,3906,5164,8303,forest
3008,4155,4758,11842,forest
3349,4214,5289,9122,forest
2523,3637,3565,11809,forest
2025,2530,3277,4935,forest
2359,2772,3788,5649,forest
3290,3801,5000,7405,forest
3421,4489,5276,11711,forest
3886,5203,5924,15139,forest
3985,5787,5643,18101,forest
2209,2621,3244,4915,forest
2130,2536,3264,4961,forest
2359,2707,3467,5197,forest
2641,3794,3696,11200,forest
3539,4738,5669,10957,forest
2766,3349,4181,6462,forest
2058,2268,3152,4797,forest
3591,4778,5669,14346,forest
3716,5302,4719,14070,forest
3310,4384,4961,9811,forest
3808,5466,6036,15519,forest
4194,5230,6717,10728,forest
2084,2621,3231,5138,forest
3441,3978,5269,8087,forest
4876,6383,7877,15375,forest
4175,5321,6350,14667,forest
2215,2576,3172,5066,forest
2385,2726,3270,5407,forest
2189,2530,3283,4981,forest
3847,5374,5348,15224,forest
3650,5289,5426,16462,forest
2720,3886,3735,11672,forest
3473,4102,5249,9050,forest
2340,2864,3906,6082,forest
3401,5118,5459,17747,forest
1547,3093,2045,13232,forest
2117,2392,3146,4640,forest
1776,2077,2825,4332,forest
2720,4044,3768,13553,forest
3775,5616,5787,19798,forest
2156,3054,3047,11744,forest
3703,5564,5577,19149,forest
2189,2497,3198,5105,forest
2720,4004,3683,14129,forest
3880,5636,5983,14732,forest
3742,4797,5721,12674,forest
3906,5603,6049,17459,forest
3159,4220,4797,10066,forest
3762,5426,5826,16423,forest
2268,2713,3500,5485,forest
1986,2477,3277,4830,forest
4109,5046,6514,10427,forest
2182,2418,3172,4902,forest
4037,5597,5990,14470,forest
2589,3991,4168,12753,forest
2104,2425,3047,4528,forest
3185,5086,4935,18625,forest
1507,2707,2104,11862,forest
5577,6934,8703,14542,forest
3867,5459,5800,15263,forest
2051,2274,3054,4437,forest
4273,5433,6429,12753,forest
3316,4378,4909,11410,forest
1350,3002,1756,13782,forest
1776,3355,2333,12517,forest
3126,3939,4542,9968,forest
