B02,B03,B04,B08,class
1448,2281,1455,16344,forest
2661,4352,3113,19962,forest
2123,4024,2707,21233,forest
1540,3126,1468,23743,forest
2274,2412,2884,4528,forest
2058,2543,2884,4594,forest
2982,3336,3919,5892,forest
3670,4338,5335,8526,forest
2091,4129,2713,22098,forest
1992,3735,2307,22577,forest
2189,4352,2667,21836,forest
1547,2805,1435,25801,forest
1311,1914,1042,12294,forest
1324,2018,1153,19300,forest
2235,4129,2425,22911,forest
1704,3231,1671,23599,forest
1488,2438,1284,21050,forest
1337,2005,1180,16161,forest
1573,2281,1226,20657,forest
1442,1992,1035,19582,forest
1284,2123,937,18258,forest
2051,3722,2117,27230,forest
2661,3119,3709,5656,forest
1756,3093,1625,24091,forest
2825,3231,3749,5531,forest
1298,2104,1127,19647,forest
1284,2372,1173,23036,forest
1337,1848,1055,18297,forest
1973,3316,1835,21764,forest
1206,1855,891,16901,forest
1678,2713,1226,23068,forest
2307,4234,2818,20873,forest
1547,2562,1376,19798,forest
1822,3670,1756,25034,forest
1363,2346,1114,18265,forest
1429,2687,1278,26312,forest
1402,2241,1265,23121,forest
1337,2202,1153,21456,forest
1520,2680,1357,23140,forest
2005,3447,1783,24694,forest
2752,4168,3395,16449,forest
1232,1828,1003,16377,forest
1383,2281,1186,18127,forest
1402,2523,1343,23068,forest
1540,2621,1416,24294,forest
1743,3355,1691,25532,forest
1763,2936,1553,20788,forest
1599,2025,891,20467,forest
2123,2268,2792,5361,forest
1429,2248,1180,21797,forest
1291,2195,1049,17485,forest
1363,2287,1258,20159,forest
2261,4312,2110,28750,forest
1193,1828,1009,20945,forest
1514,2248,1219,20047,forest
1265,1730,865,16620,forest
1396,2425,1199,23907,forest
1691,2975,1717,24530,forest
1560,2484,1284,21096,forest
2150,2425,2766,5027,forest
1599,3296,1809,25532,forest
1029,2150,944,16797,forest
1343,2084,1160,19103,forest
1324,2268,1049,18992,forest
1665,3165,1586,23750,forest
1881,3224,1717,27734,forest
1534,2451,1396,20919,forest
1239,2169,1101,18251,forest
1835,3106,1828,24484,forest
1494,2602,1383,20447,forest
2720,4286,3880,19910,forest
1593,2523,1304,20886,forest
1488,2589,1337,21718,forest
1638,2464,1252,18841,forest
1416,2340,1350,21371,forest
2189,4352,2202,29465,forest
2674,4535,3624,19778,forest
1429,2300,1232,21279,forest
1645,2785,1317,20362,forest
1534,2195,1232,21862,forest
1796,3362,1612,26037,forest
1448,2661,1239,22046,forest
1245,2038,1022,20761,forest
1507,2307,1291,18304,forest
2562,4070,2674,15178,forest
1212,1835,1088,19058,forest
1599,2615,1442,23540,forest
1324,2431,1258,20735,forest
1606,2372,1265,22492,forest
2897,3735,4037,7727,forest
1416,2156,1042,16829,forest
1645,2661,1416,23907,forest
1284,2150,1049,18861,forest
2549,3224,3460,7294,forest
2025,3342,2241,20067,forest
2713,3814,3565,16679,forest
2556,4325,3067,19936,forest
1461,2241,1193,20676,forest
1697,3152,1645,24798,forest
1265,2143,1101,13972,forest
1638,2897,1442,28973,forest
2713,3762,3224,12491,forest
2700,3146,4024,6993,forest
1475,2477,1232,23901,forest
1468,2720,1245,20945,forest
1278,2287,1219,19529,forest
1606,2215,1193,17131,forest
3021,3591,3755,8382,forest
2733,2936,3716,5413,forest
1416,2576,1278,23363,forest
1573,2248,1330,21994,forest
4247,5125,6540,10230,forest
2667,3906,2982,17013,forest
1422,2123,1160,18763,forest
2523,4234,2661,21384,forest
1638,3159,1586,23121,forest
1389,2241,1121,19595,forest
2274,4037,2490,24484,forest
1730,2635,1481,23363,forest
2163,3146,3290,12681,forest
2543,2884,3578,5708,forest
2923,3500,4404,7871,forest
1501,2746,1311,21810,forest
1180,1579,983,13913,forest
2674,3781,3047,12268,forest
1278,2018,1055,16397,forest
1455,2792,1298,25506,forest
1481,2385,1383,18723,forest
1461,2425,1153,24930,forest
2117,2307,2844,4555,forest
2182,2399,2851,5394,forest
1507,2451,1180,19425,forest
1468,2189,1370,20257,forest
1409,2261,1049,19667,forest
1717,3028,1527,24857,forest
1330,1730,813,16082,forest
1402,2392,1245,18468,forest
1343,2202,1311,18638,forest
1376,2104,1167,19549,forest
1068,1979,852,18061,forest
1835,3008,1730,22420,forest
1488,2726,1193,16652,forest
1520,2326,1245,21653,forest
2720,2988,3762,6082,forest
2163,4443,2674,22682,forest
1468,2195,1160,16521,forest
1311,2071,1049,19654,forest
1724,3172,1678,19274,forest
1901,3722,2281,24667,forest
1547,2425,1226,20165,forest
1671,2785,1422,22177,forest
1743,3106,1586,23363,forest
1560,3434,1638,23986,forest
1691,2294,1507,20965,forest
1861,3172,1783,18999,forest
1573,2228,1704,13055,forest
1455,2759,1232,21810,forest
2032,3952,1966,26109,forest
1494,2209,1180,19346,forest
1861,3657,1835,23802,forest
1560,2451,1258,22708,forest
1999,3860,2123,25506,forest
1461,2209,1121,18389,forest
2359,3926,3296,19359,forest
1534,2582,1311,20106,forest
2595,4476,2805,18134,forest
1284,2071,1180,20801,forest
1475,2615,1239,20086,forest
1357,2241,1114,18337,forest
1245,2254,1009,19556,forest
1298,2202,1245,19910,forest
1520,2366,1311,22963,forest
1789,2582,1343,22013,forest
1475,2294,1193,18985,forest
1940,3244,1999,20598,forest
1678,2864,1619,24857,forest
1704,2713,1448,21994,forest
1455,2136,950,16816,forest
1534,2530,1258,20860,forest
2412,4155,3631,19254,forest
2372,4653,2733,22675,forest
1612,2739,1271,29596,forest
1992,3473,2097,22020,forest
2326,4247,2287,28390,forest
1940,3670,1999,25801,forest
2038,3663,2444,23042,forest
1684,3133,1678,23403,forest
3716,4417,5695,8474,forest
1514,2287,1376,19543,forest
1907,3480,1606,34190,forest
1887,3893,1645,30094,forest
2431,4509,3336,20191,forest
1396,2123,1042,20840,forest
1311,2005,983,18409,forest
1357,2438,1167,20814,forest
2438,2648,3290,4994,forest
2123,4234,2503,22616,forest
1737,2969,1724,21587,forest
1455,2923,1586,22826,forest
1396,1992,1088,19733,forest
1468,2379,1284,20139,forest
1298,2045,1193,19077,forest
1160,1927,937,17013,forest
2097,3814,2484,21862,forest
1232,1855,1022,16325,forest
1304,2110,1167,21941,forest
1540,2254,1101,15643,forest
2608,4260,3709,18920,forest
1501,2582,1245,22577,forest
1357,2576,1219,20585,forest
1396,2556,1226,20218,forest
1455,2228,1284,20945,forest
1534,2353,1114,17996,forest
1534,2936,1461,24300,forest
1435,2707,1311,23796,forest
1560,2458,1258,20683,forest
1540,2595,1311,22282,forest
2018,3978,2405,21253,forest
2313,4614,2615,26581,forest
1494,2444,1153,21803,forest
1573,2543,1429,21705,forest
1619,2857,1514,19077,forest
2772,3067,3847,5564,forest
1494,3159,1409,23435,forest
1357,2254,1022,19189,forest
1619,2759,1579,22288,forest
1343,1920,1239,13579,forest
1284,1992,1134,17033,forest
1396,2412,1252,19582,forest
2582,5059,3336,22249,forest
1632,2576,1560,21233,forest
1710,3133,1475,23835,forest
1710,2543,1324,16272,forest
3323,4148,5099,7668,forest
3316,3729,4194,7641,forest
1691,2385,1121,18854,forest
1750,3270,1756,25880,forest
1258,2313,1147,19123,forest
1959,3762,1887,25061,forest
1579,2405,1357,20761,forest
3408,4116,5262,8126,forest
1540,2451,1304,21181,forest
2510,4404,3323,21522,forest
1442,2746,1311,21908,forest
1540,2602,1199,20637,forest
3670,4352,5695,9096,forest
1665,2962,1468,22577,forest
1901,3932,2123,23750,forest
1363,2005,1101,15768,forest
2169,4175,2549,22596,forest
1665,2693,1298,21915,forest
1357,2530,1337,24064,forest
1638,2851,1337,23802,forest
1416,2661,1363,25002,forest
3015,3172,3762,5937,forest
2228,4325,2477,24255,forest
1796,3500,1914,21056,forest
1769,3801,1783,26017,forest
1527,2150,1226,18134,forest
1625,2490,1337,20657,forest
1966,3840,1842,29510,forest
1402,2372,1298,20277,forest
1455,2471,1239,20820,forest
1370,2517,1265,19582,forest
1861,3578,1887,24058,forest
1416,2294,1193,23514,forest
1206,2045,1108,17380,forest
1442,2444,1226,20630,forest
2752,3113,4030,6291,forest
1370,2340,1147,18854,forest
1553,2379,1245,21548,forest
1494,2779,1337,22098,forest
1291,2294,1186,21181,forest
1697,2870,1376,23619,forest
2713,3493,3362,15696,forest
1442,2412,1088,22184,forest
1612,2392,1206,16371,forest
1402,2464,1245,18356,forest
1245,1717,885,15755,forest
1619,2503,1337,21443,forest
1651,2693,1383,23409,forest
1534,2825,1324,22649,forest
1658,3008,1586,21463,forest
2281,4011,2464,21817,forest
1357,2058,931,19294,forest
2169,2372,2903,5308,forest
2143,4679,2589,23802,forest
1350,2490,1311,19857,forest
1337,2110,1075,18763,forest
1245,2300,1219,23521,forest
1501,2143,1140,15525,forest
1488,2523,1167,21181,forest
1494,3139,1370,21083,forest
1763,2503,1284,14437,forest
3368,4116,5020,7510,forest
1973,4234,2136,27892,forest
2104,4234,2287,25585,forest
3552,4070,4954,7438,forest
1625,2320,1271,20761,forest
2497,4450,2530,18048,forest
1429,2261,1298,15991,forest
2510,2615,3480,5518,forest
1612,2543,1317,17518,forest
2477,2766,3251,6304,forest
1645,3211,1815,23855,forest
1219,2051,1134,22537,forest
1966,3572,2084,23127,forest
2032,2766,2680,11449,forest
4260,5230,5636,15584,forest
1717,2536,1540,18278,forest
1586,2536,1298,19582,forest
1717,2995,1514,19661,forest
3074,4548,4404,17839,forest
1448,2326,1022,19058,forest
1540,2556,1219,22282,forest
1861,2805,1468,19877,forest
1756,3277,1822,23796,forest
1350,2110,1114,21522,forest
1665,2484,1265,21410,forest
1520,2058,1298,19123,forest
1232,2326,1153,24137,forest
2110,4312,1999,28599,forest
1481,2523,1337,20893,forest
1481,2674,1389,22616,forest
2497,4234,2884,22682,forest
3827,4417,5675,8579,forest
2018,2890,2150,21862,forest
1593,2163,1153,12727,forest
1553,2399,1173,14542,forest
1560,2576,1245,15597,forest
1946,3368,2091,16620,forest
1455,2241,1134,17878,forest
1252,2209,1022,17812,forest
2779,3100,3460,5859,forest
1914,3604,1946,24877,forest
1737,3526,1730,25559,forest
1730,3604,1809,27184,forest
1651,2471,1232,21600,forest
1671,2287,1311,20683,forest
3172,3788,4679,7202,forest
1488,2621,1265,20473,forest
1612,2956,1579,22800,forest
2353,3139,3310,11180,forest
1396,2307,1068,22328,forest
1468,2510,1291,17891,forest
1442,2366,1180,19405,forest
2268,2346,2772,4345,forest
1527,2248,1422,25683,forest
1540,2372,1402,19910,forest
1704,2825,1540,24458,forest
1324,2425,1088,20703,forest
2674,4338,2490,16718,forest
3303,3794,4771,7215,forest
1573,2176,1239,18120,forest
1894,3395,2150,21332,forest
1717,2438,1239,21594,forest
2523,4096,2385,15224,forest
1494,2687,1363,22675,forest
1901,3716,1573,29484,forest
3113,3696,4627,7661,forest
2104,4299,2156,27315,forest
1579,2150,1075,18389,forest
1481,2110,1049,15932,forest
1337,2051,1094,17406,forest
2084,4207,1946,28390,forest
1442,2353,1193,25939,forest
1540,2569,1239,22151,forest
3755,5610,5833,18035,forest
2222,3958,2608,21600,forest
1750,3172,1429,24582,forest
1239,2359,1160,15165,forest
1271,2818,1337,19582,forest
1606,2464,1298,18651,forest
2700,5020,3460,22020,forest
2202,2385,2884,4397,forest
2136,4332,1973,28429,forest
1796,2975,1874,19339,forest
1324,1691,1311,6822,forest
1258,1940,1035,13913,forest
1416,2490,1239,21489,forest
2654,4863,3552,22039,forest
1389,2346,1147,19359,forest
1566,2412,1311,19359,forest
1547,2530,1311,20368,forest
1278,2261,1140,23724,forest
1448,2346,1278,21836,forest
2385,4515,2844,23088,forest
1861,2503,1933,7451,forest
1534,2831,1475,20060,forest
2805,5328,3565,23271,forest
2274,2556,3172,4804,forest
3054,3867,4050,8729,forest
1343,2497,1252,20021,forest
2569,4404,3296,18035,forest
1756,2923,1416,19071,forest
1593,2556,1271,22859,forest
1258,1973,1055,19936,forest
2143,3912,2077,25840,forest
2838,3316,4411,6691,forest
2451,4745,2982,22931,forest
1547,2608,1357,22675,forest
1848,3414,1835,22990,forest
1651,2785,1540,22229,forest
1514,2693,1330,23055,forest
1402,2366,1199,22649,forest
1494,2451,1206,26653,forest
1756,2746,1429,20781,forest
1343,2117,1193,12275,forest
2254,2510,3224,5623,forest
1815,3473,1992,24425,forest
1363,2464,1094,19156,forest
1527,2018,1094,16947,forest
1278,2268,1212,20585,forest
1258,2130,1108,20263,forest
1357,2726,1232,25644,forest
1245,2045,990,17236,forest
1842,3113,1566,21083,forest
1520,2313,1173,14411,forest
2687,3709,3539,15250,forest
1422,2353,1153,20283,forest
1252,2169,1003,19470,forest
1691,2713,1343,25165,forest
1376,2471,1167,24353,forest
1324,2379,1055,20755,forest
3172,4207,3971,12465,forest
1232,2150,1029,21967,forest
1953,4044,1973,28154,forest
1232,2241,1173,17203,forest
1553,2228,1199,20578,forest
1507,1914,1088,20093,forest
2346,2733,3362,5715,forest
1638,2739,1363,22256,forest
1350,2385,1343,19556,forest
2307,4201,2628,24359,forest
2897,3500,4732,8107,forest
1553,2549,1461,21659,forest
2163,2366,2785,4528,forest
1763,3735,1809,26738,forest
1455,2254,1173,19851,forest
1475,2451,1140,18874,forest
1573,3283,1494,23357,forest
3002,3460,4148,6239,forest
1455,2425,1226,21332,forest
1579,2503,1311,19923,forest
2254,2497,2969,4725,forest
1606,2739,1298,21620,forest
2425,4483,2215,26456,forest
2687,3165,3755,5695,forest
1874,3133,1658,19549,forest
1691,2792,1468,22695,forest
1180,1907,990,17439,forest
1252,1815,911,17550,forest
2222,4220,2870,23271,forest
1737,3578,1697,22990,forest
1881,3480,2038,26397,forest
2746,4587,3722,17603,forest
2005,4050,2477,21921,forest
1501,2032,1140,17400,forest
1632,3192,1665,24746,forest
1311,2405,1245,21201,forest
1409,1999,1062,18933,forest
1212,2097,970,18468,forest
1357,2084,1003,17518,forest
3093,3971,3939,9817,forest
1534,2195,1219,20997,forest
2497,4836,2326,28246,forest
2176,4030,2556,22275,forest
1396,2084,1167,20034,forest
2104,2209,2582,4070,forest
1678,2884,1560,22806,forest
2530,2687,3224,4987,forest
1402,2307,1075,18363,forest
2110,4181,2254,26476,forest
1481,2346,1245,17216,forest
1337,2864,1265,21672,forest
1514,2530,1363,21024,forest
1193,1992,1088,19379,forest
2766,4011,3093,19778,forest
2123,3395,2517,18540,forest
1435,2412,1258,19982,forest
1697,3408,1914,21548,forest
1488,2268,1357,15283,forest
1534,2425,1153,22701,forest
1206,2195,1167,21384,forest
3244,4234,4011,12353,forest
1606,2228,1271,18245,forest
1737,2988,1376,20657,forest
1494,2385,1330,20165,forest
2340,2359,2897,5702,forest
1573,3264,1651,22773,forest
1619,2523,1389,17098,forest
1409,2464,1127,19713,forest
2792,4286,3185,14162,forest
1245,2222,970,21338,forest
1979,3985,2399,19805,forest
2228,3303,2635,18717,forest
4234,5040,6534,10551,forest
1370,2268,1003,20526,forest
1422,2595,1284,21122,forest
1547,2707,1402,22570,forest
1494,2608,1219,21273,forest
1619,2608,1278,21148,forest
1927,3801,1953,27951,forest
1409,2346,1271,23337,forest
2195,4057,2543,23357,forest
1298,2084,983,19870,forest
1494,2923,1324,24484,forest
1750,3388,1724,18782,forest
1717,3441,1560,26057,forest
1357,2156,1153,20820,forest
2733,4083,3237,20997,forest
1815,3074,1599,24857,forest
2228,3840,2300,24353,forest
1953,2084,2438,3912,forest
2464,2635,3172,5380,forest
1560,2635,1448,20322,forest
1278,2195,1114,23888,forest
1232,2150,1075,22465,forest
1448,2326,1160,19864,forest
1783,3251,1534,21817,forest
1383,2307,1265,19916,forest
1540,2359,1167,14621,forest
3034,3722,3788,8860,forest
2091,3906,2209,23507,forest
1481,2241,1212,18324,forest
1409,2136,1108,16364,forest
1999,3985,1973,24569,forest
3113,3480,4384,6927,forest
1691,2995,1547,23357,forest
2058,3539,2713,18035,forest
1442,2582,1206,20886,forest
1678,2615,1330,22479,forest
2582,4404,3355,20401,forest
1350,2143,1114,16888,forest
1219,2412,1134,18874,forest
1389,2340,1239,20945,forest
1651,2477,1357,22020,forest
1756,3264,1501,25264,forest
1337,2372,1206,20408,forest
1160,2215,1108,19385,forest
1494,2628,1448,22636,forest
1455,2562,1186,23337,forest
3067,3500,4194,6717,forest
2372,4614,2562,24975,forest
1199,2320,1167,25251,forest
1271,2222,1291,21581,forest
1737,2956,1494,24353,forest
2097,3880,2405,22773,forest
1226,2176,983,18501,forest
1540,2464,1265,17413,forest
1835,3604,1697,27223,forest
1304,2195,1114,22570,forest
1337,2274,1186,24805,forest
1566,2805,1376,22911,forest
1219,1959,1022,18153,forest
1337,2320,1193,25775,forest
1488,2562,1383,22380,forest
1416,2372,1298,20893,forest
1979,4129,2169,25133,forest
1455,2530,1239,21345,forest
1887,3506,1697,30441,forest
1979,3814,1665,28770,forest
1455,2268,1271,21469,forest
2228,3919,2897,20447,forest
1448,2241,1173,18920,forest
2785,3139,3945,6114,forest
1337,2117,1134,19202,forest
1376,2097,1376,15270,forest
1461,2530,1291,25952,forest
2648,3113,4227,6737,forest
1448,2412,1461,19484,forest
2077,4168,2490,24064,forest
1324,2136,1075,18959,forest
1324,2333,1055,19280,forest
2005,3853,2215,21391,forest
1527,2320,1206,19844,forest
2287,2615,3106,6842,forest
1258,2195,1206,22400,forest
2739,3054,3853,5616,forest
1311,2313,1180,19477,forest
1461,2615,1167,26902,forest
1108,1874,1003,13651,forest
1455,2189,1186,20434,forest
3119,3775,4404,7065,forest
3709,4463,5597,9666,forest
1560,2346,1560,16351,forest
2091,3657,2648,17472,forest
1514,2281,1258,20735,forest
1245,2372,1206,17472,forest
1481,2071,1140,14627,forest
1186,2005,1212,20657,forest
1402,2471,1239,19366,forest
2648,5112,3362,23403,forest
3454,4102,5210,8893,forest
2182,3985,2517,24117,forest
1422,2451,1186,19824,forest
1547,3178,1553,24654,forest
1651,2484,1298,24091,forest
1612,2536,1337,21102,forest
1429,2281,1199,19910,forest
1756,4037,1730,22865,forest
1887,3355,1612,23016,forest
1429,2595,1252,22439,forest
1402,2215,1173,18612,forest
1455,2549,1337,24988,forest
1743,3015,1606,24359,forest
2399,4574,2169,20558,forest
1455,2713,1324,21430,forest
1442,2281,1337,19215,forest
2045,3840,2621,21338,forest
1350,2195,1180,19477,forest
1461,2320,1212,19595,forest
1527,2235,1193,17124,forest
2884,4895,3559,21967,forest
1422,2674,1324,22728,forest
2281,4312,2615,23429,forest
1586,2595,1514,21633,forest
2759,3080,3893,6193,forest
1494,2300,1180,18016,forest
3074,3316,4089,5800,forest
1861,3473,1940,24798,forest
1940,3788,2058,24274,forest
2477,2936,3434,6671,forest
1874,4522,1992,16698,forest
1258,2150,1088,19418,forest
1055,1959,1022,13789,forest
1416,2228,1186,19955,forest
1638,3788,1651,24097,forest
2032,2635,2733,8565,forest
1724,3290,1488,31608,forest
1226,1868,950,16895,forest
1540,2857,1298,29674,forest
1566,2549,1429,22636,forest
1946,4102,2366,25893,forest
1357,2176,1101,15512,forest
1337,2372,1284,19090,forest
1520,2464,1298,20768,forest
3801,4732,5210,10243,forest
2156,3434,3303,19910,forest
2818,3323,3644,6481,forest
1258,2077,1206,14372,forest
3755,4063,5217,8061,forest
1901,3342,1704,25998,forest
1389,2202,1160,21253,forest
1370,2746,1252,23311,forest
1606,2281,1252,18016,forest
1337,1959,1088,15800,forest
2687,3368,3414,9699,forest
1350,2595,1350,22098,forest
1547,2405,1258,20178,forest
3133,3552,4587,6744,forest
2851,3264,3880,5629,forest
1337,2451,1068,20132,forest
1501,2477,1265,19215,forest
1383,2261,1108,17026,forest
1514,2870,1461,22328,forest
1809,3591,1855,26869,forest
1271,2005,1140,16652,forest
1534,2595,1488,20519,forest
1593,2766,1363,22885,forest
3631,4456,5688,8696,forest
2018,3559,2143,21921,forest
2241,4404,3002,22564,forest
1239,2484,1153,23979,forest
3113,3526,4083,6436,forest
1593,3539,1422,22911,forest
1402,2438,1232,21810,forest
1468,2431,1153,17380,forest
2484,2936,3211,7117,forest
2438,3932,2733,19379,forest
1363,1822,1088,17498,forest
1376,2254,1121,19339,forest
1507,2438,1383,20277,forest
1593,2628,1278,21463,forest
2641,4378,3853,17885,forest
1586,2320,1337,21161,forest
1874,2982,1507,25611,forest
2143,4502,2641,25080,forest
1357,2169,1062,22518,forest
1461,2451,1324,21921,forest
1357,2412,1206,19425,forest
1317,1914,1121,16325,forest
1409,2687,1461,25244,forest
1710,2497,1337,21620,forest
1599,2477,1376,21489,forest
2123,4286,2431,22937,forest
1350,2464,1284,19405,forest
1907,2929,1796,23114,forest
3500,4266,4968,7982,forest
